Timestamp,715947,716930,718085,716928,718364,716924,763980,716922,768523,716920,715929,716895,716918,716916,763990,715920,715916,716912,716911,716908,759610,716906,716907,763706,716902,763748,716898,762398
12/03/2023 08:25,67.6,57.9,63.9,62.8,67.4,65.4,61.5,64.5,62.4,66.6,60,65,64.2,62.2,68.2,68.2,67.6,68.3,67.6,68.3,67.6,68.3,68.3,68.3,67.6,68.3,68.3,68.2
12/03/2023 08:30,67.6,60,65.7,63.3,68.1,67.1,62.6,66,63.3,68.2,60.9,66.6,64.6,63.3,68.2,68.2,67.4,68.3,67.4,68.3,67.4,68.3,68.3,68.3,67.4,68.3,68.3,68.2
12/03/2023 08:35,67.5,61.4,66,62.4,67.3,67,62.3,65.8,62.7,68,60.5,65.9,64.9,63.7,68.1,68.1,67.3,68.2,67.3,68.2,67.3,68.2,68.2,68.2,67.3,68.2,68.2,68.1
12/03/2023 08:40,67.5,58.9,64.9,61.2,67,67.2,62.9,66.3,62.3,67.3,61.8,67.5,66.5,65.3,68.1,68.1,67.1,68.2,67.1,68.2,67.1,68.2,68.2,68.2,67.1,68.2,68.2,68.1
12/03/2023 08:45,67.5,60.6,64.4,61.3,66.6,67,63.1,66.2,62.2,66.3,61.6,67.2,66.2,64.7,68,68,67,68.1,67,68.1,67,68.1,68.1,68.1,67,68.1,68.1,68
12/03/2023 08:50,67.5,60.6,64.3,60.9,66.4,66.7,62.7,66.1,62.4,65.8,61.2,67.2,66.5,65,67.9,67.9,67,68,67,68,67,68,68,68,67,68,68,67.9
12/03/2023 08:55,67.5,59.4,61.1,60.8,66,66.9,62.6,65.8,62.9,66.6,60.2,65.4,64.8,62.6,68.1,68.1,66.9,68.2,66.9,68.2,66.9,68.2,68.2,68.2,66.9,68.2,68.2,68.1
12/03/2023 09:00,67.1,61.3,63.9,61.2,65.8,66.6,62.2,66.4,61.7,66.2,60.1,65.7,66,65.1,67.6,67.6,66.6,67.7,66.6,67.7,66.6,67.7,67.7,67.7,66.6,67.7,67.7,67.6
12/03/2023 09:05,66.8,60.4,61.6,61.9,65.6,66.8,62.1,66.3,61.4,65.9,60.3,65.6,65.6,63.7,67.3,67.3,66.5,67.4,66.5,67.4,66.5,67.4,67.4,67.4,66.5,67.4,67.4,67.3
12/03/2023 09:10,66.5,60.9,60.5,61.2,65.3,66.9,62.4,66.3,62.9,66.7,61.1,66.4,66.7,65.9,67.1,67.1,66.1,67.2,66.1,67.2,66.1,67.2,67.2,67.2,66.1,67.2,67.2,67.1
12/03/2023 09:15,66.4,60.9,61.2,62.2,65.7,66.6,63,66.7,61.1,64.6,59.8,65.5,67.7,66.8,66.9,66.9,65.8,67,65.8,67,65.8,67,67,67,65.8,67,67,66.9
12/03/2023 09:20,66.3,60.1,63,61.5,64.4,64.7,62.3,66.1,61.6,65,60.5,65.9,65.9,64.5,66.7,66.7,65.7,66.8,65.7,66.8,65.7,66.8,66.8,66.8,65.7,66.8,66.8,66.7
